file,class,method,variable,usage
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,chooseView/1[int],actionBar,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,chooseView/1[int],selected,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,chooseView/1[int],home,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,chooseView/1[int],info,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getNumRequests/0,controller,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,capabilities,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,networkInterfaces,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,e,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,networkInterface,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,name,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,connectivityManager,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,isAnotherVpnActive/0,activeNetwork,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"updateStatsDisplay/2[long,app.intra.net.doh.Transaction]",numRequests,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"updateStatsDisplay/2[long,app.intra.net.doh.Transaction]",transaction,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],parent,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],view,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],urls,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],showHistory,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],switchButton,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],tracker,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],numRequests,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],index,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,getControlView/1[app.intra.ui.ViewGroup],tryAllButton,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"prepareHyperlinks/2[app.intra.ui.Activity,app.intra.ui.View]",view,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"prepareHyperlinks/2[app.intra.ui.Activity,app.intra.ui.View]",activity,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"prepareHyperlinks/2[app.intra.ui.Activity,app.intra.ui.View]",idsToLink,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"prepareHyperlinks/2[app.intra.ui.Activity,app.intra.ui.View]",id,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"prepareHyperlinks/2[app.intra.ui.Activity,app.intra.ui.View]",textView,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"onSharedPreferenceChanged/2[app.intra.ui.SharedPreferences,java.lang.String]",preferences,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity,"onSharedPreferenceChanged/2[app.intra.ui.SharedPreferences,java.lang.String]",key,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",controller,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",success,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",context,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",state,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",intent,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/AutoStarter.java,app.intra.sys.AutoStarter,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",startIntent,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/net/go/GoVpnAdapter.java,app.intra.net.go.GoVpnAdapter$LanIp,LanIp/1[int],value,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/net/go/GoVpnAdapter.java,app.intra.net.go.GoVpnAdapter$LanIp,make/1[java.lang.String],template,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity$InfoPage,"InfoPage/5[boolean,int,int,int,int]",drawable,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity$InfoPage,"InfoPage/5[boolean,int,int,int,int]",title,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity$InfoPage,"InfoPage/5[boolean,int,int,int,int]",body,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity$InfoPage,"InfoPage/5[boolean,int,int,int,int]",good,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/MainActivity.java,app.intra.ui.MainActivity$InfoPage,"InfoPage/5[boolean,int,int,int,int]",headline,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,setShowWebsite/1[boolean],args,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,setShowWebsite/1[boolean],showWebsite,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeNoticeText/0,dialogContent,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeNoticeText/0,s,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeNoticeText/0,serverWebsite,3
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeNoticeText/0,inflater,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeNoticeText/0,span,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,getArgs/0,args,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,ServerApprovalDialogFragment/1[int],index,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,"ServerApprovalDialogFragment/2[int,boolean]",showWebsite,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,"ServerApprovalDialogFragment/2[int,boolean]",index,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCancel/1[app.intra.ui.settings.DialogInterface],dialog,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,getHostForAnalytics/0,index,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,getHostForAnalytics/0,url,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],template,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],savedInstanceState,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],showWebsite,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],d,3
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],builder,3
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],name,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],index,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],id,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],message,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],body,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,onCreateDialog/1[app.intra.ui.settings.Bundle],url,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,setIndex/1[int],args,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,setIndex/1[int],index,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeWebView/1[int],webView,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeWebView/1[int],index,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerApprovalDialogFragment.java,app.intra.ui.settings.ServerApprovalDialogFragment,makeWebView/1[int],url,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/net/doh/Transaction.java,app.intra.net.doh.Transaction,"Transaction/2[app.intra.net.dns.DnsPacket,long]",query,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/net/doh/Transaction.java,app.intra.net.doh.Transaction,"Transaction/2[app.intra.net.dns.DnsPacket,long]",timestamp,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,"log/3[int,java.lang.String,java.lang.String]",severity,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,"log/3[int,java.lang.String,java.lang.String]",e,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,"log/3[int,java.lang.String,java.lang.String]",tag,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,"log/3[int,java.lang.String,java.lang.String]",message,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,logException/1[java.lang.Throwable],t,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/LogWrapper.java,app.intra.sys.firebase.LogWrapper,logException/1[java.lang.Throwable],e,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/VpnState.java,app.intra.sys.VpnState,"VpnState/3[boolean,boolean,app.intra.sys.IntraVpnService.State]",connectionState,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/VpnState.java,app.intra.sys.VpnState,"VpnState/3[boolean,boolean,app.intra.sys.IntraVpnService.State]",activationRequested,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/VpnState.java,app.intra.sys.VpnState,"VpnState/3[boolean,boolean,app.intra.sys.IntraVpnService.State]",on,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,getExtraIPs/1[java.lang.String],e,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,getExtraIPs/1[java.lang.String],domain,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,update/0,e,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,update/0,config,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,getExtraIPKey/1[java.lang.String],domain,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/firebase/RemoteConfig.java,app.intra.sys.firebase.RemoteConfig,getChoirEnabled/0,e,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/Untemplate.java,app.intra.ui.settings.Untemplate,strip/1[java.lang.String],template,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Adapter,Adapter/1[app.intra.ui.Fragment],fragment,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Adapter,Adapter/1[app.intra.ui.Fragment],i,6
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Adapter,createFragment/1[int],position,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"newInstance/3[int,int,int]",image,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"newInstance/3[int,int,int]",arguments,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"newInstance/3[int,int,int]",page,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"newInstance/3[int,int,int]",body,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"newInstance/3[int,int,int]",headline,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",container,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",savedInstanceState,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",view,4
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",headlineView,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",imageView,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",bodyView,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/IntroDialog.java,app.intra.ui.IntroDialog$Page,"onCreateView/3[app.intra.ui.LayoutInflater,app.intra.ui.ViewGroup,app.intra.ui.Bundle]",inflater,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],dialogFragment,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],entry,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],packageNames,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],appList,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],preference,3
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],i,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onDisplayPreferenceDialog/1[app.intra.ui.settings.Preference],labels,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,"onCreatePreferences/2[app.intra.ui.settings.Bundle,java.lang.String]",savedInstanceState,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,"onCreatePreferences/2[app.intra.ui.settings.Bundle,java.lang.String]",rootKey,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onSaveInstanceState/1[app.intra.ui.settings.Bundle],savedInstanceState,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,onSaveInstanceState/1[app.intra.ui.settings.Bundle],appList,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,getAppList/0,e,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/SettingsFragment.java,app.intra.ui.settings.SettingsFragment,collectInstalledApps/1[app.intra.ui.settings.PackageManager],pm,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/NetworkManager.java,app.intra.sys.NetworkManager$Anonymous1,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",context,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/sys/NetworkManager.java,app.intra.sys.NetworkManager$Anonymous1,"onReceive/2[app.intra.sys.Context,app.intra.sys.Intent]",intent,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,updateUI/0,custom,5
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,updateUI/0,checkedId,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,getUrl/0,checkedId,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onBindDialogView/1[app.intra.ui.settings.View],view,7
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onBindDialogView/1[app.intra.ui.settings.View],expanded,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onBindDialogView/1[app.intra.ui.settings.View],preference,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onBindDialogView/1[app.intra.ui.settings.View],index,3
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onBindDialogView/1[app.intra.ui.settings.View],url,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onViewStateRestored/1[app.intra.ui.settings.Bundle],savedInstanceState,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onTextChanged/4[java.lang.CharSequence,int,int,int]",s,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onTextChanged/4[java.lang.CharSequence,int,int,int]",before,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onTextChanged/4[java.lang.CharSequence,int,int,int]",start,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onTextChanged/4[java.lang.CharSequence,int,int,int]",count,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onItemSelected/4[app.intra.ui.settings.AdapterView<?>,app.intra.ui.settings.View,int,long]",adapterView,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onItemSelected/4[app.intra.ui.settings.AdapterView<?>,app.intra.ui.settings.View,int,long]",view,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onItemSelected/4[app.intra.ui.settings.AdapterView<?>,app.intra.ui.settings.View,int,long]",i,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onItemSelected/4[app.intra.ui.settings.AdapterView<?>,app.intra.ui.settings.View,int,long]",l,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,onNothingSelected/1[app.intra.ui.settings.AdapterView<?>],adapterView,0
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,newInstance/1[java.lang.String],fragment,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,newInstance/1[java.lang.String],bundle,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,newInstance/1[java.lang.String],key,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onEditorAction/3[app.intra.ui.settings.TextView,int,app.intra.ui.settings.KeyEvent]",dialog,2
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onEditorAction/3[app.intra.ui.settings.TextView,int,app.intra.ui.settings.KeyEvent]",v,1
/home/mohit/projects/Intra-master/Android/app/src/main/java/app/intra/ui/settings/ServerChooserFragment.java,app.intra.ui.settings.ServerChooserFragment,"onEditorAction/3[app.intra.ui.settings.TextView,int,app.intra.ui.settings.KeyEvent]",actionId,0
